backend,extension_um,tip_radius_um,reference_opening_m,drive_factor_system_0,drive_factor_system_1,tau_signed_system_0_Pa,tau_signed_system_1_Pa,opening_stress_Pa,tau_over_opening_system_0,tau_over_opening_system_1,reliable,field_snapshot_hash,topology_fingerprint,source_commit,source_repository
FEMCZM,25.0,4.0,1.25e-05,0.562558766248138,0.565459967730277,3306064470.24843,-3323114349.686093,11753514511.689608,0.28128305512026563,-0.2827336747983803,True,ec9f4004d6a06bdf74f14383b528bb7900d2ff6b7a487a506a20489fa1d0999c,3ff2e9b1646b5dc7bf535d365fcaf93e5a7c860a347244d9004d7d5826af593d,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,25.0,8.0,1.25e-05,0.5942776912223434,0.5972714049324965,2538301051.2855034,-2551087913.000099,8542382662.374755,0.2971420447442077,-0.29863891771513135,True,ec9f4004d6a06bdf74f14383b528bb7900d2ff6b7a487a506a20489fa1d0999c,3ff2e9b1646b5dc7bf535d365fcaf93e5a7c860a347244d9004d7d5826af593d,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,25.0,12.0,1.25e-05,0.6031546430093011,0.6060825770923831,2137961883.4712732,-2148340335.398152,7089196617.884844,0.3015802775278594,-0.3030442589190223,True,ec9f4004d6a06bdf74f14383b528bb7900d2ff6b7a487a506a20489fa1d0999c,3ff2e9b1646b5dc7bf535d365fcaf93e5a7c860a347244d9004d7d5826af593d,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,25.0,25.0,1.25e-05,0.6438423031220268,0.6466722346157572,1612334214.7328281,-1619421036.07179,5008432039.304981,0.3219239478702343,-0.3233389259079408,True,ec9f4004d6a06bdf74f14383b528bb7900d2ff6b7a487a506a20489fa1d0999c,3ff2e9b1646b5dc7bf535d365fcaf93e5a7c860a347244d9004d7d5826af593d,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,25.0,50.0,1.25e-05,0.6836228162150482,0.6862420202270347,1242229743.184938,-1246989170.5328624,3634228105.169679,0.3418139168033701,-0.34312352842107624,True,ec9f4004d6a06bdf74f14383b528bb7900d2ff6b7a487a506a20489fa1d0999c,3ff2e9b1646b5dc7bf535d365fcaf93e5a7c860a347244d9004d7d5826af593d,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,25.0,100.0,1.25e-05,0.744254288763684,0.7466481843187883,988994321.4759372,-992175423.88401,2657661955.9455943,0.37212946487171045,-0.37332642011312334,True,ec9f4004d6a06bdf74f14383b528bb7900d2ff6b7a487a506a20489fa1d0999c,3ff2e9b1646b5dc7bf535d365fcaf93e5a7c860a347244d9004d7d5826af593d,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,100.0,1.0,1.25e-05,0.43418147422363035,0.43677196148616887,4315324236.683614,-4341071057.155035,19877758066.461937,0.21709310588524044,-0.2183883636494881,True,b518108270fc974b9a590ae5b63860d0488bd41bcabf2108472587e37dce020c,a053dddb1f8df3b5d7e2044678eb23c6000c678af15e8a4b4028b3ff789d130e,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,100.0,2.0,1.25e-05,0.5155388851398413,0.5183490562683198,4203169675.68402,-4226080898.117804,16305686864.340672,0.2577732364575233,-0.25917834270201334,True,b518108270fc974b9a590ae5b63860d0488bd41bcabf2108472587e37dce020c,a053dddb1f8df3b5d7e2044678eb23c6000c678af15e8a4b4028b3ff789d130e,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,100.0,4.0,1.25e-05,0.5601747672166569,0.563243042767785,3419788293.564192,-3438519684.953549,12209542346.561434,0.2800914396703251,-0.28162559966237694,True,b518108270fc974b9a590ae5b63860d0488bd41bcabf2108472587e37dce020c,a053dddb1f8df3b5d7e2044678eb23c6000c678af15e8a4b4028b3ff789d130e,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,100.0,8.0,1.25e-05,0.5911779763510822,0.5943601026220965,2622110264.0681033,-2636224264.0656815,8870692896.763605,0.2955924970669154,-0.2971835790896881,True,b518108270fc974b9a590ae5b63860d0488bd41bcabf2108472587e37dce020c,a053dddb1f8df3b5d7e2044678eb23c6000c678af15e8a4b4028b3ff789d130e,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,100.0,12.0,1.25e-05,0.5995568615388749,0.602684221262007,2206129565.0261774,-2217636998.579628,7359121416.65433,0.29978165056952516,-0.3013453472259505,True,b518108270fc974b9a590ae5b63860d0488bd41bcabf2108472587e37dce020c,a053dddb1f8df3b5d7e2044678eb23c6000c678af15e8a4b4028b3ff789d130e,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,100.0,25.0,1.25e-05,0.6392006605290688,0.6422680130972219,1659777410.1346796,-1667742236.856425,5193242219.2107315,0.3196033113947326,-0.3211370019844536,True,b518108270fc974b9a590ae5b63860d0488bd41bcabf2108472587e37dce020c,a053dddb1f8df3b5d7e2044678eb23c6000c678af15e8a4b4028b3ff789d130e,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,100.0,50.0,1.25e-05,0.6778284632759185,0.6807394471267361,1274407436.1254914,-1279880471.9552262,3760236895.4989667,0.33891679475060926,-0.34037229768349253,True,b518108270fc974b9a590ae5b63860d0488bd41bcabf2108472587e37dce020c,a053dddb1f8df3b5d7e2044678eb23c6000c678af15e8a4b4028b3ff789d130e,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,100.0,100.0,1.25e-05,0.7371702819599208,0.739936924548306,1009140281.7691089,-1012927643.454084,2737859398.222204,0.3685873286350577,-0.369970658139646,True,b518108270fc974b9a590ae5b63860d0488bd41bcabf2108472587e37dce020c,a053dddb1f8df3b5d7e2044678eb23c6000c678af15e8a4b4028b3ff789d130e,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,300.0,1.0,1.25e-05,0.43298111076421375,0.43534281806269387,4552059487.222855,-4576888820.066301,21026407863.88856,0.2164924944236771,-0.21767335864947238,True,ba7c9341504cb41d019c98f58083cfad5a9de99afb889c9948b9b08441c6e172,50159e3ee0b4351e200ff12df62dc7ffaff86e84e4cc017cb9e3751853a7424b,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,300.0,2.0,1.25e-05,0.5141271481237859,0.5166951457946836,4433403236.450494,-4455547504.122221,17246121615.320133,0.25706668057542853,-0.25835069492750495,True,ba7c9341504cb41d019c98f58083cfad5a9de99afb889c9948b9b08441c6e172,50159e3ee0b4351e200ff12df62dc7ffaff86e84e4cc017cb9e3751853a7424b,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,300.0,4.0,1.25e-05,0.5583898594016385,0.5612091135302798,3604530738.717242,-3622729651.172121,12910292238.284391,0.27919822976805336,-0.2806078734940809,True,ba7c9341504cb41d019c98f58083cfad5a9de99afb889c9948b9b08441c6e172,50159e3ee0b4351e200ff12df62dc7ffaff86e84e4cc017cb9e3751853a7424b,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,300.0,8.0,1.25e-05,0.5889195782248636,0.5918756230515901,2760498757.120262,-2774354907.2159457,9374700890.571081,0.29446259559030047,-0.2959406320906031,True,ba7c9341504cb41d019c98f58083cfad5a9de99afb889c9948b9b08441c6e172,50159e3ee0b4351e200ff12df62dc7ffaff86e84e4cc017cb9e3751853a7424b,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,300.0,12.0,1.25e-05,0.5969981598090788,0.59993389030302,2320282163.416621,-2331692120.0300026,7773097591.525994,0.29850161227180855,-0.29996948997166145,True,ba7c9341504cb41d019c98f58083cfad5a9de99afb889c9948b9b08441c6e172,50159e3ee0b4351e200ff12df62dc7ffaff86e84e4cc017cb9e3751853a7424b,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,300.0,25.0,1.25e-05,0.6362147974206124,0.6391848202947178,1741879668.1021757,-1750011233.85509,5475721440.957191,0.318109620236212,-0.31959464204394894,True,ba7c9341504cb41d019c98f58083cfad5a9de99afb889c9948b9b08441c6e172,50159e3ee0b4351e200ff12df62dc7ffaff86e84e4cc017cb9e3751853a7424b,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,300.0,50.0,1.25e-05,0.674695559867818,0.6776600999118424,1333004648.6905653,-1338861728.3794963,3951405537.1451883,0.3373494915061628,-0.33883176904864015,True,ba7c9341504cb41d019c98f58083cfad5a9de99afb889c9948b9b08441c6e172,50159e3ee0b4351e200ff12df62dc7ffaff86e84e4cc017cb9e3751853a7424b,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,300.0,100.0,1.25e-05,0.7345239033646445,0.7375520406758459,1049241488.3036199,-1053567075.6461675,2856920455.003537,0.36726310894165964,-0.3687771823681605,True,ba7c9341504cb41d019c98f58083cfad5a9de99afb889c9948b9b08441c6e172,50159e3ee0b4351e200ff12df62dc7ffaff86e84e4cc017cb9e3751853a7424b,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,500.0,1.0,1.25e-05,0.43495025611309024,0.4367265322044324,4644849575.937112,-4663818492.804407,21357967227.130596,0.21747620110760602,-0.21836434353546774,True,9e754a163afa541935c4156870a171511e11c7dac03c710790bd3d4b4760fadb,5166fcbf8ddec74649706589112343e6a99f2de8e44e26aa2ea191a191199141,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,500.0,2.0,1.25e-05,0.5165221992435293,0.5184579173600663,4524037537.344049,-4540991816.238075,17517185289.691727,0.2582628123484138,-0.25923067782529513,True,9e754a163afa541935c4156870a171511e11c7dac03c710790bd3d4b4760fadb,5166fcbf8ddec74649706589112343e6a99f2de8e44e26aa2ea191a191199141,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,500.0,4.0,1.25e-05,0.5615770397809505,0.5637131630918181,3681585903.611387,-3695589897.5651517,13111512801.397755,0.2807903221677754,-0.28185839067870055,True,9e754a163afa541935c4156870a171511e11c7dac03c710790bd3d4b4760fadb,5166fcbf8ddec74649706589112343e6a99f2de8e44e26aa2ea191a191199141,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,500.0,8.0,1.25e-05,0.59331541908677,0.5955783167272455,2823685207.600308,-2834454707.916951,9518279132.434973,0.29665921416174634,-0.29779066872057985,True,9e754a163afa541935c4156870a171511e11c7dac03c710790bd3d4b4760fadb,5166fcbf8ddec74649706589112343e6a99f2de8e44e26aa2ea191a191199141,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,500.0,12.0,1.25e-05,0.602322161632438,0.6045914471553853,2376192713.7183647,-2385145164.862383,7890070613.866603,0.3011624141287487,-0.30229706191355876,True,9e754a163afa541935c4156870a171511e11c7dac03c710790bd3d4b4760fadb,5166fcbf8ddec74649706589112343e6a99f2de8e44e26aa2ea191a191199141,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,500.0,25.0,1.25e-05,0.6439982098088249,0.6463591896956947,1788132617.0158587,-1794688140.1206255,5553203342.679214,0.3220002054081368,-0.32318069938615923,True,9e754a163afa541935c4156870a171511e11c7dac03c710790bd3d4b4760fadb,5166fcbf8ddec74649706589112343e6a99f2de8e44e26aa2ea191a191199141,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,500.0,50.0,1.25e-05,0.6859561497494218,0.6884162129067185,1371993906.3409908,-1376914325.324417,4000229248.353619,0.3429788197528091,-0.34420885400283396,True,9e754a163afa541935c4156870a171511e11c7dac03c710790bd3d4b4760fadb,5166fcbf8ddec74649706589112343e6a99f2de8e44e26aa2ea191a191199141,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,500.0,100.0,1.25e-05,0.751136070695051,0.7537915838564253,1081860092.2345183,-1085684823.6324341,2880594059.3911896,0.37556839663245306,-0.37689615449040137,True,9e754a163afa541935c4156870a171511e11c7dac03c710790bd3d4b4760fadb,5166fcbf8ddec74649706589112343e6a99f2de8e44e26aa2ea191a191199141,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,700.0,1.0,1.25e-05,0.4391766211323219,0.4402504167894808,4662034664.974816,-4673433433.342465,21230759458.77851,0.2195886903634601,-0.22012558912065158,True,1e2f841f1b682bb7c92baed3a1455d942c6c7286964ae1a12bf8dbe064571440,89b02e2519929e1a03267d83a579efdaddc1d3d187a14cd780b11e0e36081095,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,700.0,2.0,1.25e-05,0.5216557226077576,0.522829135161003,4541588074.905928,-4551803924.608724,17412164365.068497,0.26082846334813253,-0.26141517097899375,True,1e2f841f1b682bb7c92baed3a1455d942c6c7286964ae1a12bf8dbe064571440,89b02e2519929e1a03267d83a579efdaddc1d3d187a14cd780b11e0e36081095,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,700.0,4.0,1.25e-05,0.5683972407708734,0.5697004573782581,3703564663.4651794,-3712056166.642439,13031578108.544592,0.28419924529607143,-0.2848508550325539,True,1e2f841f1b682bb7c92baed3a1455d942c6c7286964ae1a12bf8dbe064571440,89b02e2519929e1a03267d83a579efdaddc1d3d187a14cd780b11e0e36081095,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,700.0,8.0,1.25e-05,0.6026739407774396,0.6040720224294359,2850122736.7841763,-2856734445.0971246,9458241774.282026,0.3013374795021592,-0.30203652150919763,True,1e2f841f1b682bb7c92baed3a1455d942c6c7286964ae1a12bf8dbe064571440,89b02e2519929e1a03267d83a579efdaddc1d3d187a14cd780b11e0e36081095,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,700.0,12.0,1.25e-05,0.6136031367533138,0.615021720373203,2404908442.6289425,-2410468329.0110393,7838633300.717946,0.30680200876454766,-0.3075113015926211,True,1e2f841f1b682bb7c92baed3a1455d942c6c7286964ae1a12bf8dbe064571440,89b02e2519929e1a03267d83a579efdaddc1d3d187a14cd780b11e0e36081095,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,700.0,25.0,1.25e-05,0.6601678778227238,0.6616928115292546,1819727522.7702692,-1823930944.2474337,5512917980.790208,0.33008427281362057,-0.3308467404381728,True,1e2f841f1b682bb7c92baed3a1455d942c6c7286964ae1a12bf8dbe064571440,89b02e2519929e1a03267d83a579efdaddc1d3d187a14cd780b11e0e36081095,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,700.0,50.0,1.25e-05,0.708784942821964,0.71044956729354,1405140069.157019,-1408440125.9214842,3964924335.6088967,0.35439265676206916,-0.35522496943316545,True,1e2f841f1b682bb7c92baed3a1455d942c6c7286964ae1a12bf8dbe064571440,89b02e2519929e1a03267d83a579efdaddc1d3d187a14cd780b11e0e36081095,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,700.0,100.0,1.25e-05,0.7838350320673879,0.7857277072910037,1114441065.0061336,-1117132033.0104008,2843559911.2543397,0.39191756101053477,-0.3928638987309453,True,1e2f841f1b682bb7c92baed3a1455d942c6c7286964ae1a12bf8dbe064571440,89b02e2519929e1a03267d83a579efdaddc1d3d187a14cd780b11e0e36081095,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,1000.0,1.0,1.25e-05,0.4491263521408123,0.4493969745923746,4639580166.276081,-4642375759.437856,20660465318.27413,0.22456319810824316,-0.22469850934730332,True,dc62ab7534dbd5723935ebe19ea6c131f893421460ba1501f507ddacc7a84359,5b0896ae81af5c6baa4d01040e55f541aad4049a57247d3cad91e59e752c748b,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
FEMCZM,1000.0,2.0,1.25e-05,0.5338082406098915,0.5341063890089564,4522075928.441955,-4524601647.597159,16942695906.892214,0.26690415464532974,-0.2670532288640423,True,dc62ab7534dbd5723935ebe19ea6c131f893421460ba1501f507ddacc7a84359,5b0896ae81af5c6baa4d01040e55f541aad4049a57247d3cad91e59e752c748b,d41b08f69ae773009f65f4c0094ef5436ba7f0f290a94172e5b894d09a41f7c3,/Volumes/Data/Data/Nanopillar_calculation/Arrhenius_FEM_CZM_MPZ_theta0_pf_parity_claude
